Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Daily_Return_%,Cumulative_Return_%,MA_20,Price_vs_MA20,Volatility_20d
2025-11-14,NVDA,NVIDIA,Technology,182.8498180673128,190.99935813210442,180.56994624954729,190.15940856933594,186591900,1.7714,5.7676,192.86,-2.7,2.7817
2025-11-17,NVDA,NVIDIA,Technology,185.95964506857126,188.98947511566342,184.30974305565786,186.58961486816406,173628900,-1.8773,3.7821,193.06,-6.47,2.8193
2025-11-18,NVDA,NVIDIA,Technology,183.36979105504545,184.7897101334883,179.63998782140993,181.3498992919922,213598900,-2.8081,0.8677,193.07,-11.72,2.8894
2025-11-19,NVDA,NVIDIA,Technology,184.7796984316032,187.8495347223247,182.8198161698128,186.50961303710938,247246400,2.8452,3.7376,193.38,-6.87,2.9526
2025-11-20,NVDA,NVIDIA,Technology,195.9390891568929,195.9890894251709,179.83999453744622,180.62994384765625,343504800,-3.1525,0.4673,193.31,-12.68,3.0382
2025-11-21,NVDA,NVIDIA,Technology,181.22991004695137,184.54971718190046,172.92036011460985,178.8700408935547,346926200,-0.9743,-0.5116,192.94,-14.07,2.9978
2025-11-24,NVDA,NVIDIA,Technology,179.48001348627363,183.4897847612219,176.47017128450955,182.5398406982422,256618300,2.0517,1.5296,192.49,-9.95,2.963
2025-11-25,NVDA,NVIDIA,Technology,174.90026276869568,178.15008177330986,169.54056066153746,177.8101043701172,320600300,-2.5911,-1.1011,191.33,-13.52,2.7419
2025-11-26,NVDA,NVIDIA,Technology,181.61988829154,182.8998157763143,178.2300777211247,180.2499542236328,183852000,1.3722,0.2559,189.99,-9.74,2.6537
2025-11-28,NVDA,NVIDIA,Technology,179.0000253919654,179.28000857805475,176.49017066740046,176.99014282226562,121332800,-1.8085,-1.5572,188.7,-11.71,2.6488
2025-12-01,NVDA,NVIDIA,Technology,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000,1.6497,0.0668,187.57,-7.66,2.697
2025-12-02,NVDA,NVIDIA,Technology,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200,0.8559,0.9233,186.3,-4.85,2.6427
2025-12-03,NVDA,NVIDIA,Technology,181.06992440272873,182.43984327721986,179.1000328161426,179.5800018310547,165138000,-1.0305,-0.1167,185.34,-5.76,2.5266
2025-12-04,NVDA,NVIDIA,Technology,181.6199951171875,184.52000427246094,179.9600067138672,183.3800048828125,167364900,2.1161,1.9969,184.75,-1.37,2.5713
2025-12-05,NVDA,NVIDIA,Technology,183.88999938964844,184.66000366210938,180.91000366210938,182.41000366210938,143971100,-0.529,1.4573,184.47,-2.06,2.4476
2025-12-08,NVDA,NVIDIA,Technology,182.63999938964844,188.0,182.39999389648438,185.5500030517578,204378100,1.7214,3.2038,184.34,1.21,2.4822
2025-12-09,NVDA,NVIDIA,Technology,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,144719700,-0.3126,2.8812,183.64,1.33,2.0678
2025-12-10,NVDA,NVIDIA,Technology,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,162785400,-0.6433,2.2193,183.17,0.61,1.9766
2025-12-11,NVDA,NVIDIA,Technology,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600,-1.5508,0.6341,182.53,-1.6,1.9932
2025-12-12,NVDA,NVIDIA,Technology,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,204274900,-3.2665,-2.653,181.93,-6.91,1.9673
2025-12-15,NVDA,NVIDIA,Technology,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600,0.7256,-1.9466,181.24,-4.95,1.9225
2025-12-16,NVDA,NVIDIA,Technology,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100,0.8112,-1.1513,180.8,-3.08,1.9047
2025-12-17,NVDA,NVIDIA,Technology,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500,-3.815,-4.9223,180.28,-9.34,1.988
2025-12-18,NVDA,NVIDIA,Technology,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000,1.872,-3.1425,179.66,-5.52,1.9183
2025-12-19,NVDA,NVIDIA,Technology,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900,3.9336,0.6675,179.68,1.31,2.0203
2025-12-22,NVDA,NVIDIA,Technology,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,129064400,1.4918,2.1693,179.92,3.77,2.031
2025-12-23,NVDA,NVIDIA,Technology,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,174873600,3.0051,5.2395,180.25,8.96,2.0883
2025-12-24,NVDA,NVIDIA,Technology,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,65528500,-0.3171,4.9058,180.79,7.82,1.9878
2025-12-26,NVDA,NVIDIA,Technology,189.9199981689453,192.69000244140625,188.0,190.52999877929688,139740300,1.018,5.9737,181.3,9.23,1.9795
2025-12-29,NVDA,NVIDIA,Technology,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,120006100,-1.2124,4.6889,181.87,6.35,1.9504
2025-12-30,NVDA,NVIDIA,Technology,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,97687300,-0.3613,4.3107,182.25,5.29,1.9303
2025-12-31,NVDA,NVIDIA,Technology,189.57000732421875,190.55999755859375,186.49000549316406,186.5,120100500,-0.5545,3.7322,182.5,4.0,1.9318
2026-01-02,NVDA,NVIDIA,Technology,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,148240500,1.2601,5.0393,182.96,5.89,1.9257
2026-01-05,NVDA,NVIDIA,Technology,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,183529700,-0.3866,4.6333,183.2,4.92,1.8802
2026-01-06,NVDA,NVIDIA,Technology,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,176862600,-0.4678,4.1438,183.44,3.8,1.8791
2026-01-07,NVDA,NVIDIA,Technology,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,153543200,0.9987,5.1839,183.62,5.49,1.854
2026-01-08,NVDA,NVIDIA,Technology,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,172457000,-2.1522,2.9202,183.62,1.42,1.9206
2026-01-09,NVDA,NVIDIA,Technology,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,131327500,-0.0973,2.82,183.68,1.18,1.9145
2026-01-12,NVDA,NVIDIA,Technology,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,137968500,0.0433,2.8645,183.88,1.06,1.8773
2026-01-13,NVDA,NVIDIA,Technology,185.0,188.11000061035156,183.39999389648438,185.80999755859375,160128900,0.4704,3.3484,184.42,1.39,1.6994
2026-01-14,NVDA,NVIDIA,Technology,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,159586100,-1.437,1.8634,184.76,-1.62,1.7401
2026-01-15,NVDA,NVIDIA,Technology,186.5,189.6999969482422,186.3300018310547,187.0500030517578,206188600,2.135,4.0381,185.23,1.82,1.7889
2026-01-16,NVDA,NVIDIA,Technology,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,187967200,-0.4384,3.582,185.99,0.24,1.5224
2026-01-20,NVDA,NVIDIA,Technology,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,223345300,-4.3817,-0.9566,186.19,-8.12,1.825
2026-01-21,NVDA,NVIDIA,Technology,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,200381000,2.9483,1.9635,186.3,-2.98,1.7275
2026-01-22,NVDA,NVIDIA,Technology,184.75,186.1699981689453,183.92999267578125,184.83999633789062,139636600,0.8291,2.8089,186.36,-1.52,1.7052
2026-01-23,NVDA,NVIDIA,Technology,187.5,189.60000610351562,186.82000732421875,187.6699981689453,142748100,1.5311,4.383,186.28,1.39,1.5991
2026-01-26,NVDA,NVIDIA,Technology,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,124799600,-0.6394,3.7155,186.18,0.29,1.6038
2026-01-27,NVDA,NVIDIA,Technology,187.24000549316406,190.0,185.6999969482422,188.52000427246094,143711600,1.0994,4.8558,186.08,2.44,1.6067
2026-01-28,NVDA,NVIDIA,Technology,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,148552700,1.5913,6.5244,186.24,5.28,1.6213
2026-01-29,NVDA,NVIDIA,Technology,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,171764400,0.5169,7.075,186.49,6.02,1.6201
2026-01-30,NVDA,NVIDIA,Technology,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,179489500,-0.7168,6.3074,186.72,4.41,1.6242
2026-02-02,NVDA,NVIDIA,Technology,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,165794100,-2.8881,3.2372,186.56,-0.95,1.7341
2026-02-03,NVDA,NVIDIA,Technology,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,204019600,-2.8393,0.306,186.17,-5.83,1.841
2026-02-04,NVDA,NVIDIA,Technology,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,207014100,-3.4102,-3.1147,185.52,-11.33,1.9765
2026-02-05,NVDA,NVIDIA,Technology,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,206312900,-1.3261,-4.3995,184.66,-12.78,1.9618
2026-02-06,NVDA,NVIDIA,Technology,176.69000244140625,187.0,174.60000610351562,185.41000366210938,231346200,7.8718,3.126,184.68,0.73,2.6618
2026-02-09,NVDA,NVIDIA,Technology,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,196387400,2.4972,5.7012,184.93,5.11,2.7173
2026-02-10,NVDA,NVIDIA,Technology,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,136764800,-0.7893,4.8669,185.11,3.43,2.7257
2026-02-11,NVDA,NVIDIA,Technology,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,144192700,0.8009,5.7067,185.33,4.72,2.7289
2026-02-12,NVDA,NVIDIA,Technology,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,189932500,-1.6364,3.9769,185.52,1.42,2.7353
2026-02-13,NVDA,NVIDIA,Technology,187.47999572753906,187.5,181.58999633789062,182.80999755859375,161888000,-2.2093,1.6798,185.3,-2.49,2.7409
2026-02-17,NVDA,NVIDIA,Technology,181.75,187.14999389648438,179.17999267578125,184.97000122070312,162276900,1.1816,2.8812,185.24,-0.27,2.7536
2026-02-18,NVDA,NVIDIA,Technology,188.75,190.3699951171875,186.75999450683594,187.97999572753906,164749100,1.6273,4.5554,185.74,2.24,2.572
2026-02-19,NVDA,NVIDIA,Technology,187.05999755859375,188.42999267578125,185.66000366210938,187.89999389648438,125901800,-0.0426,4.5109,185.97,1.93,2.4959
2025-08-25,JPM,JPMorgan Chase,Finance,293.4828900064588,294.58257497799383,291.4024588552954,292.1553649902344,5856300,,0.0,,,
2025-08-26,JPM,JPMorgan Chase,Finance,291.42226929827126,295.9596301346493,290.7684082615478,295.7912292480469,6714700,1.2445,1.2445,,,
2025-08-27,JPM,JPMorgan Chase,Finance,294.48349281779485,298.2679473154416,294.2754557542009,296.4945983886719,6056500,0.2378,1.4852,,,
2025-08-28,JPM,JPMorgan Chase,Finance,297.2277289724018,298.43637574745594,295.92003707552567,298.2679748535156,6410500,0.5981,2.0922,,,
2025-08-29,JPM,JPMorgan Chase,Finance,299.228909855917,300.1304440767961,296.9404115388967,298.61468505859375,6796400,0.1162,2.2109,,,
2025-09-02,JPM,JPMorgan Chase,Finance,297.4654912302876,297.6636116910732,291.75908984916356,296.91070556640625,7221900,-0.5706,1.6277,,,
2025-09-03,JPM,JPMorgan Chase,Finance,297.77260531660534,297.77260531660534,293.62159918539595,296.72247314453125,6316900,-0.0634,1.5632,,,
2025-09-04,JPM,JPMorgan Chase,Finance,297.2079158871201,301.5966788556673,295.50392262669186,300.99237060546875,6605800,1.439,3.0248,,,
2025-09-05,JPM,JPMorgan Chase,Finance,300.82391058861464,302.3099500253114,291.57084199080845,291.64019775390625,9837700,-3.1071,-0.1763,,,
2025-09-08,JPM,JPMorgan Chase,Finance,292.1454512845812,293.7008161999689,288.7275485985168,290.1838684082031,8188500,-0.4994,-0.6748,,,
2025-09-09,JPM,JPMorgan Chase,Finance,289.8767732101451,296.21720226202,289.58946377934626,295.0779113769531,7848200,1.6865,1.0003,,,
2025-09-10,JPM,JPMorgan Chase,Finance,293.93863182647567,298.73358242665296,292.6507127572817,297.7428894042969,7787300,0.9031,1.9125,,,
2025-09-11,JPM,JPMorgan Chase,Finance,298.43635491424595,302.88458712159553,297.99056119650595,302.7161560058594,7942500,1.6703,3.6148,,,
2025-09-12,JPM,JPMorgan Chase,Finance,302.1613616302637,304.6876166586702,300.8734728380468,304.0535888671875,6846700,0.4418,4.0726,,,
2025-09-15,JPM,JPMorgan Chase,Finance,304.31117542875756,307.0653006989229,304.31117542875756,306.0250549316406,7122000,0.6484,4.7474,,,
2025-09-16,JPM,JPMorgan Chase,Finance,307.11483685892506,308.00645453212775,304.271552722793,306.3123779296875,10525600,0.0939,4.8457,,,
2025-09-17,JPM,JPMorgan Chase,Finance,307.50121329837117,309.99774876224666,305.89626524993236,308.8485412597656,8657800,0.828,5.7138,,,
2025-09-18,JPM,JPMorgan Chase,Finance,308.8881884357977,310.5228258893637,306.7284546518725,310.3147888183594,8050700,0.4747,6.2157,,,
2025-09-19,JPM,JPMorgan Chase,Finance,310.6813313111796,312.8608377743073,306.2430157804659,311.850341796875,23568600,0.4948,6.7413,,,
2025-09-22,JPM,JPMorgan Chase,Finance,306.9166908790444,310.78041791156915,306.6789342248159,309.5321350097656,7520200,-0.7434,5.9478,300.51,9.02,
2025-09-23,JPM,JPMorgan Chase,Finance,308.9178945679837,313.3660964063979,307.68941470486936,309.8293151855469,8584400,0.096,6.0495,301.4,8.43,1.0583
2025-09-24,JPM,JPMorgan Chase,Finance,311.12713244988527,313.633584594132,308.76930844625,310.5030212402344,7310500,0.2174,6.2801,302.13,8.37,1.0347
2025-09-25,JPM,JPMorgan Chase,Finance,311.1964927670822,312.7122519083539,308.8980776591185,310.5327453613281,7083200,0.0096,6.2903,302.83,7.7,1.036
2025-09-26,JPM,JPMorgan Chase,Finance,311.96923117025176,314.8521515347066,310.78041766649494,313.1184387207031,7258100,0.8327,7.1753,303.58,9.54,1.0417
2025-09-29,JPM,JPMorgan Chase,Finance,314.1091367340854,315.0503072271631,310.74078640307744,312.75189208984375,6462400,-0.1171,7.0499,304.28,8.47,1.0445
2025-09-30,JPM,JPMorgan Chase,Finance,313.3066687483855,314.45587628391564,307.22379907069933,312.4942932128906,11823300,-0.0824,6.9617,305.06,7.43,1.0303
2025-10-01,JPM,JPMorgan Chase,Finance,311.0478755707353,311.66210037984325,304.54893205251216,307.8182067871094,9235200,-1.4964,5.3611,305.62,2.2,1.1014
2025-10-02,JPM,JPMorgan Chase,Finance,307.11483202977473,307.66961769475733,303.29077153660535,304.6876220703125,7600000,-1.017,4.2896,305.8,-1.11,1.0916
2025-10-03,JPM,JPMorgan Chase,Finance,305.63868886394835,308.7593655809934,305.34146284155645,307.14453125,6029900,0.8064,5.1305,306.58,0.57,0.8062
2025-10-06,JPM,JPMorgan Chase,Finance,308.78713549615594,310.3500927332471,303.759824574425,307.7916259765625,7214500,0.2107,5.352,307.46,0.33,0.7863
2025-10-07,JPM,JPMorgan Chase,Finance,307.96086849994276,308.617908412618,303.3317554221121,306.3083190917969,8454200,-0.4819,4.8443,308.02,-1.71,0.7324
2025-10-08,JPM,JPMorgan Chase,Finance,306.82598699255016,307.3934347220047,302.1869088878288,302.6647644042969,6489900,-1.1895,3.5972,308.26,-5.6,0.7734
2025-10-09,JPM,JPMorgan Chase,Finance,303.68016451672463,306.65675861669814,302.0276454614978,304.15802001953125,7060300,0.4934,4.1083,308.34,-4.18,0.6863
2025-10-10,JPM,JPMorgan Chase,Finance,304.28744895257694,309.07584739868366,299.45922161840923,299.53887939453125,8597400,-1.5187,2.5273,308.11,-8.57,0.7598
2025-10-13,JPM,JPMorgan Chase,Finance,304.2277139599526,308.0703661064548,304.0783936087615,306.5870666503906,10788700,2.353,4.9397,308.14,-1.55,0.923
2025-10-14,JPM,JPMorgan Chase,Finance,304.46663636257074,305.62143108333873,292.8888554642275,300.7235107421875,16178800,-1.9125,2.9327,307.86,-7.14,1.0179
2025-10-15,JPM,JPMorgan Chase,Finance,305.014160038565,310.71840983834574,304.0684138931284,304.3172912597656,11354800,1.195,4.1628,307.63,-3.32,1.0384
2025-10-16,JPM,JPMorgan Chase,Finance,303.97881882847634,307.29385195347595,295.73600173818085,297.19940185546875,10549400,-2.339,1.7265,306.98,-9.78,1.1459
2025-10-17,JPM,JPMorgan Chase,Finance,297.8166372560658,298.2048701782948,292.878918450451,296.22381591796875,10153500,-0.3283,1.3926,306.2,-9.97,1.134
2025-10-20,JPM,JPMorgan Chase,Finance,297.15957582421487,302.3262723870789,296.8211062511852,301.0022277832031,6894900,1.6131,3.0281,305.77,-4.77,1.2006
2025-10-21,JPM,JPMorgan Chase,Finance,300.3054062195614,302.6846581805869,295.66632819879106,295.75592041015625,7372700,-1.7429,1.2324,305.07,-9.31,1.2515
2025-10-22,JPM,JPMorgan Chase,Finance,296.43284443493457,296.7215506882625,289.2353303984808,292.7892761230469,8054100,-1.0031,0.217,304.18,-11.39,1.2585
2025-10-23,JPM,JPMorgan Chase,Finance,293.05809154328034,295.0391457269973,291.1964936387067,293.2173767089844,5438800,0.1462,0.3635,303.31,-10.1,1.2606
2025-10-24,JPM,JPMorgan Chase,Finance,294.7504440610291,301.24118554737896,294.1232985857486,299.09088134765625,7228300,2.0031,2.3739,302.61,-3.52,1.3396
2025-10-27,JPM,JPMorgan Chase,Finance,300.80315600970596,303.1625086782835,299.6583261537955,302.7842102050781,5642200,1.2349,3.6381,302.11,0.67,1.3786
2025-10-28,JPM,JPMorgan Chase,Finance,303.4910147760203,306.58706515142967,301.7986668365627,303.98876953125,6336000,0.3978,4.0504,301.69,2.3,1.3841
2025-10-29,JPM,JPMorgan Chase,Finance,302.14710352264194,306.86580891607514,301.64934876365396,304.13812255859375,7520300,0.0491,4.1015,301.51,2.63,1.3463
2025-10-30,JPM,JPMorgan Chase,Finance,304.41687231061707,311.20622431916547,303.72996829403695,308.05047607421875,7514600,1.2864,5.4406,301.67,6.38,1.3579
2025-10-31,JPM,JPMorgan Chase,Finance,307.1544993342095,311.46504195719143,305.8702836157328,309.722900390625,7721300,0.5429,6.0131,301.8,7.92,1.3515
2025-11-03,JPM,JPMorgan Chase,Finance,309.60346109874524,310.9175409580823,304.83496198556077,307.96087646484375,7770000,-0.5689,5.41,301.81,6.15,1.3579
2025-11-04,JPM,JPMorgan Chase,Finance,305.332725363194,310.8179927016808,303.7299695714597,307.861328125,7085200,-0.0323,5.3759,301.89,5.97,1.353
2025-11-05,JPM,JPMorgan Chase,Finance,308.2196835392686,311.6940323736288,304.2575751493287,310.2803955078125,6865200,0.7858,6.2039,302.27,8.01,1.3309
2025-11-06,JPM,JPMorgan Chase,Finance,309.59349256305353,313.42621024981315,308.8667900648387,312.0126037597656,7206100,0.5583,6.7968,302.66,9.35,1.3319
2025-11-07,JPM,JPMorgan Chase,Finance,310.4894827215045,313.0180550604519,306.2585672077333,312.7990417480469,7302300,0.2521,7.066,303.33,9.47,1.2737
2025-11-10,JPM,JPMorgan Chase,Finance,313.58548301728496,318.1250037695683,312.7990220295163,315.4670104980469,5794100,0.8529,7.9792,303.77,11.7,1.1827
2025-11-11,JPM,JPMorgan Chase,Finance,316.0742604403922,317.617287984815,313.86422817579216,314.20269775390625,5030200,-0.4008,7.5464,304.44,9.76,1.0885
2025-11-12,JPM,JPMorgan Chase,Finance,314.8398332015723,320.8029251766445,314.7900394999871,318.97119140625,10578300,1.5176,9.1786,305.18,13.8,1.1059
2025-11-13,JPM,JPMorgan Chase,Finance,317.7965194699941,319.1902267414606,307.7120030298724,308.0903015136719,8973300,-3.4112,5.4543,305.72,2.37,1.2537
2025-11-14,JPM,JPMorgan Chase,Finance,306.1291237470128,306.25854483769064,299.8773255538296,302.2466125488281,10327000,-1.8967,3.4541,306.02,-3.77,1.3342
2025-11-17,JPM,JPMorgan Chase,Finance,302.6348834912671,304.2177399270206,296.3333218175865,299.02117919921875,8344000,-1.0672,2.3501,305.92,-6.9,1.3095
2025-11-18,JPM,JPMorgan Chase,Finance,298.15508292828906,301.5896027135679,295.686208533325,298.06549072265625,8077300,-0.3196,2.0229,306.04,-7.97,1.2485
2025-11-19,JPM,JPMorgan Chase,Finance,298.3939949218268,303.0828663383219,297.9261042618115,301.90814208984375,5546600,1.2892,3.3382,306.49,-4.59,1.2523
2025-11-20,JPM,JPMorgan Chase,Finance,304.9643777592117,308.52831879604355,296.8211173091691,297.0401306152344,7501600,-1.6124,1.672,306.69,-9.64,1.3136
2025-11-21,JPM,JPMorgan Chase,Finance,299.93706770739834,300.32530061703676,291.4951361556371,296.6817321777344,11766800,-0.1207,1.5493,306.56,-9.88,1.2327
2025-11-24,JPM,JPMorgan Chase,Finance,296.9007472780177,298.4736693208262,293.18751624004057,296.6618347167969,10940200,-0.0067,1.5425,306.26,-9.6,1.1962
2025-11-25,JPM,JPMorgan Chase,Finance,298.70260864804214,303.13263800592705,294.23278078476807,301.6393737792969,8877200,1.6778,3.2462,306.14,-4.5,1.2567
2025-11-26,JPM,JPMorgan Chase,Finance,303.6303853642607,307.1445325435829,301.83848048809654,306.258544921875,7910900,1.5314,4.8273,306.25,0.01,1.3045
2025-11-28,JPM,JPMorgan Chase,Finance,307.71199439271356,312.31124344972676,306.85584041963983,311.6741027832031,4322400,1.7683,6.6809,306.43,5.25,1.3328
2025-12-01,JPM,JPMorgan Chase,Finance,311.5447084439427,312.6298101472411,307.1545079277028,307.5328063964844,7727300,-1.3287,5.2634,306.32,1.21,1.363
2025-12-02,JPM,JPMorgan Chase,Finance,307.3535906208714,309.0857977944923,305.7110060363412,306.4974670410156,7249000,-0.3367,4.9091,306.25,0.25,1.3591
2025-12-03,JPM,JPMorgan Chase,Finance,305.8205388774128,310.9573413023751,305.4223107621409,310.7283935546875,8535300,1.3804,6.3572,306.39,4.34,1.3944
2025-12-04,JPM,JPMorgan Chase,Finance,311.8533290542866,317.0598245188333,311.594486851423,314.6805725097656,9627800,1.2719,7.71,306.61,8.07,1.412
2025-12-05,JPM,JPMorgan Chase,Finance,314.22264749671507,317.0498909600222,313.26693645912985,313.6253356933594,6518900,-0.3353,7.3488,306.69,6.94,1.4102
2025-12-08,JPM,JPMorgan Chase,Finance,313.64523530818684,315.04890741449873,311.9429224901236,313.7945556640625,7417200,0.054,7.4067,306.74,7.06,1.4093
2025-12-09,JPM,JPMorgan Chase,Finance,313.53574377586375,317.36843122488773,298.6727631596137,299.16058349609375,18049200,-4.6636,2.3978,305.92,-6.76,1.7398
2025-12-10,JPM,JPMorgan Chase,Finance,299.1506059920777,309.79260502170655,297.1197580970947,308.7174377441406,18874100,3.1946,5.6689,305.65,3.07,1.9017
2025-12-11,JPM,JPMorgan Chase,Finance,307.85134172095206,316.57201448320507,307.85134172095206,315.9548034667969,9721900,2.3443,8.1462,305.5,10.46,1.9465
2025-12-12,JPM,JPMorgan Chase,Finance,318.2444858866232,318.8318328758901,315.1783298378069,317.0896911621094,8982900,0.3592,8.5346,305.95,11.14,1.7769
2025-12-15,JPM,JPMorgan Chase,Finance,318.15488497356307,321.43011981246894,316.9602917736724,318.58294677734375,10864100,0.4709,9.0457,306.77,11.82,1.7104
2025-12-16,JPM,JPMorgan Chase,Finance,317.65713843404893,318.0852002489096,312.9881962174831,314.1330261230469,8331300,-1.3968,7.5226,307.52,6.61,1.7255
2025-12-17,JPM,JPMorgan Chase,Finance,317.0000717018951,317.93585302959536,313.247011955208,313.5655822753906,8718700,-0.1806,7.3284,308.3,5.27,1.7233
2025-12-18,JPM,JPMorgan Chase,Finance,314.5810110073882,316.2733893580616,310.8179862048632,311.594482421875,11444900,-0.6286,6.6537,308.78,2.81,1.7169
2025-12-19,JPM,JPMorgan Chase,Finance,312.38092757719465,317.12949684979,311.7836158143462,315.7855529785156,24494400,1.345,8.0882,309.72,6.07,1.6821
2025-12-22,JPM,JPMorgan Chase,Finance,316.0842305232393,321.778546068669,316.0842305232393,321.63916015625,8354600,1.8537,10.0918,310.97,10.67,1.7125
2025-12-23,JPM,JPMorgan Chase,Finance,322.15681084289565,326.3080987754714,321.63915684610726,324.4664001464844,6668300,0.879,11.0595,312.36,12.11,1.7124
2025-12-24,JPM,JPMorgan Chase,Finance,324.7749981915486,328.5081586858931,324.0383309091034,327.6918640136719,4289300,0.9941,12.1636,313.66,14.03,1.6936
2025-12-26,JPM,JPMorgan Chase,Finance,327.6321237138718,329.3742653747722,325.0736873353596,326.4375305175781,4158300,-0.3828,11.7342,314.67,11.77,1.6821
2025-12-29,JPM,JPMorgan Chase,Finance,325.5316095182794,326.29814090339255,322.077190306029,322.29620361328125,8635300,-1.2686,10.3167,315.2,7.1,1.6828
2025-12-30,JPM,JPMorgan Chase,Finance,323.35145488056963,323.48087598310644,321.0418654305578,321.96771240234375,7904300,-0.1019,10.2043,315.92,6.05,1.6468
2025-12-31,JPM,JPMorgan Chase,Finance,322.8835465614906,323.42113019633854,320.59388687095947,320.7730712890625,5048500,-0.371,9.7954,316.63,4.14,1.6474
2026-01-02,JPM,JPMorgan Chase,Finance,321.0518034652283,324.2673099842148,319.2996970795839,324.0184326171875,8054000,1.0117,10.9062,317.3,6.72,1.636
2026-01-05,JPM,JPMorgan Chase,Finance,324.03834873814424,335.7355855973553,323.7297432174082,332.5400085449219,10752600,2.63,13.823,318.19,14.35,1.7085
2026-01-06,JPM,JPMorgan Chase,Finance,332.6199951171875,335.8699951171875,330.6499938964844,334.6099853515625,7660800,0.6225,14.5315,319.24,15.37,1.7034
2026-01-07,JPM,JPMorgan Chase,Finance,331.1400146484375,332.1499938964844,324.6000061035156,326.989990234375,9815200,-2.2773,11.9233,319.9,7.09,1.8009
2026-01-08,JPM,JPMorgan Chase,Finance,326.3900146484375,331.3999938964844,325.6499938964844,329.7900085449219,11737100,0.8563,12.8817,321.43,8.36,1.3886
2026-01-09,JPM,JPMorgan Chase,Finance,329.3399963378906,331.8999938964844,328.1700134277344,329.19000244140625,6738100,-0.1819,12.6764,322.46,6.73,1.2408
2026-01-12,JPM,JPMorgan Chase,Finance,321.8800048828125,326.0199890136719,321.2300109863281,324.489990234375,12805100,-1.4278,11.0676,322.88,1.61,1.2045
2026-01-13,JPM,JPMorgan Chase,Finance,324.29998779296875,326.8599853515625,310.57000732421875,310.8999938964844,19371200,-4.1881,6.416,322.57,-11.67,1.5427
2026-01-14,JPM,JPMorgan Chase,Finance,308.20001220703125,311.760009765625,306.1199951171875,307.8699951171875,25951500,-0.9746,5.3789,322.04,-14.17,1.549
2026-01-15,JPM,JPMorgan Chase,Finance,308.4700012207031,312.94000244140625,307.75,309.260009765625,14751400,0.4515,5.8546,321.79,-12.53,1.5263
2026-01-16,JPM,JPMorgan Chase,Finance,310.3500061035156,317.2099914550781,310.0,312.4700012207031,14652500,1.038,6.9534,321.74,-9.27,1.5457
2026-01-20,JPM,JPMorgan Chase,Finance,306.2099914550781,311.1499938964844,301.8599853515625,302.739990234375,12900600,-3.1139,3.6229,321.3,-18.56,1.6914
2026-01-21,JPM,JPMorgan Chase,Finance,303.42999267578125,305.3999938964844,301.1499938964844,302.0400085449219,10270100,-0.2312,3.3834,320.61,-18.57,1.6554
2026-01-22,JPM,JPMorgan Chase,Finance,304.8599853515625,308.20001220703125,302.8999938964844,303.6300048828125,10535800,0.5264,3.9276,319.71,-16.08,1.5938
